"data_set1","data_set2","cor","p","p_adjust","level"
"Caff","genus_unclassified_Ruminococcaceae",0.907834101382488,0.000112114254402054,0.00134537105282465,"genus"
"VitB3","family_Acidaminococcaceae",-0.926267281105991,4.22078946094137e-05,0.00135065262750124,"family"
"VitB6","family_Acidaminococcaceae",-0.926267281105991,4.22078946094137e-05,0.00135065262750124,"family"
"MonoFat","genus_unclassified_Coriobacteriaceae",0.917050691244239,7.07418668112211e-05,0.00135824384277545,"genus"
"TransFat","genus_unclassified_Coriobacteriaceae",0.917050691244239,7.07418668112211e-05,0.00135824384277545,"genus"
"MonSac","genus_Oscillibacter",-0.917050691244239,7.07418668112222e-05,0.00135824384277547,"genus"
"PolyFat","family_Porphyromonadaceae",-0.917050691244239,7.07418668112222e-05,0.00135824384277547,"family"
"Biot","family_Bacteroidaceae",-0.917050691244239,7.07418668112222e-05,0.00135824384277547,"family"
"Biot","family_Rikenellaceae",-0.917050691244239,7.07418668112222e-05,0.00135824384277547,"family"
"Biot","genus_Alistipes",-0.917050691244239,7.07418668112222e-05,0.00135824384277547,"genus"
"Biot","genus_Bacteroides",-0.917050691244239,7.07418668112222e-05,0.00135824384277547,"genus"
"Biot","genus_unclassified_Erysipelotrichaceae",-0.926267281105991,4.22078946094137e-05,0.00135824384277547,"genus"
"Cu","family_Porphyromonadaceae",-0.917050691244239,7.07418668112222e-05,0.00135824384277547,"family"
"Disacc","phylum_Firmicutes",0.898617511520737,0.000169817534867736,0.00135854027894189,"phylum"
"Na","phylum_Actinobacteria",0.898617511520737,0.000169817534867736,0.00135854027894189,"phylum"
"Na","class_Actinobacteria",0.898617511520737,0.000169817534867736,0.00135854027894189,"class"
"Na","class_Negativicutes",0.898617511520737,0.000169817534867736,0.00135854027894189,"class"
"Na","class_unclassified_Firmicutes",0.898617511520737,0.000169817534867736,0.00135854027894189,"class"
"Na","order_Coriobacteriales",0.898617511520737,0.000169817534867736,0.00135854027894189,"order"
"Na","order_Selenomonadales",0.898617511520737,0.000169817534867736,0.00135854027894189,"order"
"Na","order_unclassified_Firmicutes",0.898617511520737,0.000169817534867736,0.00135854027894189,"order"
"Na","family_Coriobacteriaceae",0.898617511520737,0.000169817534867736,0.00135854027894189,"family"
"Na","family_unclassified_Firmicutes",0.898617511520737,0.000169817534867736,0.00135854027894189,"family"
"Na","genus_Flavonifractor",0.898617511520737,0.000169817534867736,0.00135854027894189,"genus"
"Na","genus_unclassified_Firmicutes",0.898617511520737,0.000169817534867736,0.00135854027894189,"genus"
"Retinol","genus_Phascolarctobacterium",0.898026510133874,0.000174164678836738,0.00139331743069391,"genus"
"Retinol","genus_unclassified_Porphyromonadaceae",0.898026510133874,0.000174164678836738,0.00139331743069391,"genus"
"Ca","genus_Phascolarctobacterium",0.898026510133874,0.000174164678836738,0.00139331743069391,"genus"
"Ca","genus_unclassified_Porphyromonadaceae",0.898026510133874,0.000174164678836738,0.00139331743069391,"genus"
"BetaCaro","genus_Lachnospiracea_incertae_sedis",0.898617511520737,0.000169817534867736,0.00148204394066388,"genus"
"VitC","genus_Lachnospiracea_incertae_sedis",0.898617511520737,0.000169817534867736,0.00148204394066388,"genus"
"VitK","genus_Lachnospiracea_incertae_sedis",0.898617511520737,0.000169817534867736,0.00148204394066388,"genus"
"W3","genus_Lachnospiracea_incertae_sedis",0.898617511520737,0.000169817534867736,0.00148204394066388,"genus"
"MonSac","family_Clostridiaceae.1",-0.907834101382488,0.000112114254402055,0.00153756691751389,"family"
"MonSac","genus_Clostridium.sensu.stricto",-0.907834101382488,0.000112114254402055,0.00153756691751389,"genus"
"percent_pro_cal","family_Rikenellaceae",0.917050691244239,7.07418668112211e-05,0.00169780480346931,"family"
"percent_pro_cal","genus_Alistipes",0.917050691244239,7.07418668112211e-05,0.00169780480346931,"genus"
"Caroten","genus_Blautia",0.917050691244239,7.07418668112211e-05,0.00169780480346931,"genus"
"Caroten","genus_Dorea",0.917050691244239,7.07418668112211e-05,0.00169780480346931,"genus"
"VitB12","genus_Blautia",0.917050691244239,7.07418668112211e-05,0.00169780480346931,"genus"
"VitB12","genus_Dorea",0.917050691244239,7.07418668112211e-05,0.00169780480346931,"genus"
"Folate","genus_Butyricimonas",0.917050691244239,7.07418668112211e-05,0.00169780480346931,"genus"
"Chrom","genus_Blautia",0.917050691244239,7.07418668112211e-05,0.00169780480346931,"genus"
"Chrom","genus_Dorea",0.917050691244239,7.07418668112211e-05,0.00169780480346931,"genus"
"Se","family_Rikenellaceae",0.917050691244239,7.07418668112211e-05,0.00169780480346931,"family"
"Se","genus_Alistipes",0.917050691244239,7.07418668112211e-05,0.00169780480346931,"genus"
"Phos","genus_Butyricimonas",-0.917050691244239,7.07418668112222e-05,0.00169780480346933,"genus"
"Sugar","family_Bacteroidaceae",-0.880184331797235,0.000350353350126038,0.00177020640063683,"family"
"Sugar","genus_Bacteroides",-0.880184331797235,0.000350353350126038,0.00177020640063683,"genus"
"Chol","family_Prevotellaceae",-0.889400921658986,0.000247779031525771,0.00182975284819031,"family"
"Chol","genus_Prevotella",-0.889400921658986,0.000247779031525771,0.00182975284819031,"genus"
"Caff","genus_Pseudoflavonifractor",0.898026510133874,0.000174164678836738,0.00185775657425854,"genus"
"Sugar","genus_Anaerotruncus",-0.875490443399308,0.000413570361131438,0.00189060736517229,"genus"
"Sugar","genus_Eggerthella",-0.875490443399308,0.000413570361131438,0.00189060736517229,"genus"
"Zn","phylum_Actinobacteria",0.889400921658986,0.000247779031525772,0.00198223225220617,"phylum"
"Zn","class_Actinobacteria",0.889400921658986,0.000247779031525772,0.00198223225220617,"class"
"Zn","class_Negativicutes",0.889400921658986,0.000247779031525772,0.00198223225220617,"class"
"Zn","class_unclassified_Firmicutes",0.889400921658986,0.000247779031525772,0.00198223225220617,"class"
"Zn","order_Coriobacteriales",0.889400921658986,0.000247779031525772,0.00198223225220617,"order"
"Zn","order_Selenomonadales",0.889400921658986,0.000247779031525772,0.00198223225220617,"order"
"Zn","order_unclassified_Firmicutes",0.889400921658986,0.000247779031525772,0.00198223225220617,"order"
"Zn","family_Coriobacteriaceae",0.889400921658986,0.000247779031525772,0.00198223225220617,"family"
"Zn","family_unclassified_Firmicutes",0.889400921658986,0.000247779031525772,0.00198223225220617,"family"
"Zn","genus_Flavonifractor",0.889400921658986,0.000247779031525772,0.00198223225220617,"genus"
"Zn","genus_unclassified_Firmicutes",0.889400921658986,0.000247779031525772,0.00198223225220617,"genus"
"Fluor","genus_Pseudoflavonifractor",0.898026510133874,0.000174164678836738,0.00208997614604086,"genus"
"Sugar","genus_unclassified_Erysipelotrichaceae",-0.870967741935484,0.000482312165333007,0.0021046349032713,"genus"
"Caroten","genus_Butyricicoccus",0.907834101382488,0.000112114254402054,0.00215259368451944,"genus"
"VitB12","genus_Butyricicoccus",0.907834101382488,0.000112114254402054,0.00215259368451944,"genus"
"Chrom","genus_Butyricicoccus",0.907834101382488,0.000112114254402054,0.00215259368451944,"genus"
"Sugar","phylum_Proteobacteria",-0.861751152073733,0.000648831728002229,0.00239568638031592,"phylum"
"Sugar","class_Betaproteobacteria",-0.861751152073733,0.000648831728002229,0.00239568638031592,"class"
"Sugar","order_Burkholderiales",-0.861751152073733,0.000648831728002229,0.00239568638031592,"order"
"Sugar","family_Sutterellaceae",-0.861751152073733,0.000648831728002229,0.00239568638031592,"family"
"PolyFat","class_Deltaproteobacteria",-0.880184331797235,0.000350353350126038,0.00258722473939229,"class"
"PolyFat","order_Desulfovibrionales",-0.880184331797235,0.000350353350126038,0.00258722473939229,"order"
"PolyFat","family_Desulfovibrionaceae",-0.880184331797235,0.000350353350126038,0.00258722473939229,"family"
"PolyFat","genus_Bilophila",-0.880184331797235,0.000350353350126038,0.00258722473939229,"genus"
"PolyFat","genus_Clostridium.XlVa",-0.880184331797235,0.000350353350126038,0.00258722473939229,"genus"
"PolyFat","genus_Faecalibacterium",0.880184331797235,0.000350353350126039,0.00258722473939229,"genus"
"PolyFat","genus_Parabacteroides",-0.880184331797235,0.000350353350126038,0.00258722473939229,"genus"
"PolyFat","genus_unclassified_Erysipelotrichaceae",-0.889400921658986,0.000247779031525771,0.00258722473939229,"genus"
"BetaCaro","genus_Blautia",0.880184331797235,0.000350353350126039,0.00258722473939229,"genus"
"BetaCaro","genus_Dorea",0.880184331797235,0.000350353350126039,0.00258722473939229,"genus"
"VitC","genus_Blautia",0.880184331797235,0.000350353350126039,0.00258722473939229,"genus"
"VitC","genus_Dorea",0.880184331797235,0.000350353350126039,0.00258722473939229,"genus"
"VitK","genus_Blautia",0.880184331797235,0.000350353350126039,0.00258722473939229,"genus"
"VitK","genus_Dorea",0.880184331797235,0.000350353350126039,0.00258722473939229,"genus"
"Cu","class_Deltaproteobacteria",-0.880184331797235,0.000350353350126038,0.00258722473939229,"class"
"Cu","order_Desulfovibrionales",-0.880184331797235,0.000350353350126038,0.00258722473939229,"order"
"Cu","family_Desulfovibrionaceae",-0.880184331797235,0.000350353350126038,0.00258722473939229,"family"
"Cu","genus_Bilophila",-0.880184331797235,0.000350353350126038,0.00258722473939229,"genus"
"Cu","genus_Clostridium.XlVa",-0.880184331797235,0.000350353350126038,0.00258722473939229,"genus"
"Cu","genus_Faecalibacterium",0.880184331797235,0.000350353350126039,0.00258722473939229,"genus"
"Cu","genus_Parabacteroides",-0.880184331797235,0.000350353350126038,0.00258722473939229,"genus"
"Cu","genus_unclassified_Erysipelotrichaceae",-0.889400921658986,0.000247779031525771,0.00258722473939229,"genus"
"W3","genus_Blautia",0.880184331797235,0.000350353350126039,0.00258722473939229,"genus"
"W3","genus_Dorea",0.880184331797235,0.000350353350126039,0.00258722473939229,"genus"
"VitB1","class_Gammaproteobacteria",-0.866076567663831,0.000566034261251622,0.00258758519429313,"class"
"VitB1","order_Enterobacteriales",-0.866076567663831,0.000566034261251622,0.00258758519429313,"order"
"VitB1","family_Enterobacteriaceae",-0.866076567663831,0.000566034261251622,0.00258758519429313,"family"
"Chln","phylum_Firmicutes",0.907834101382488,0.000112114254402054,0.00269074210564931,"phylum"
"TotSolFib","class_Deltaproteobacteria",-0.861751152073733,0.000648831728002229,0.00270816721253104,"class"
"TotSolFib","order_Desulfovibrionales",-0.861751152073733,0.000648831728002229,0.00270816721253104,"order"
"TotSolFib","family_Desulfovibrionaceae",-0.861751152073733,0.000648831728002229,0.00270816721253104,"family"
"TotSolFib","genus_Bilophila",-0.861751152073733,0.000648831728002229,0.00270816721253104,"genus"
"TotSolFib","genus_Clostridium.XlVa",-0.861751152073733,0.000648831728002229,0.00270816721253104,"genus"
"TotSolFib","genus_Erysipelotrichaceae_incertae_sedis",0.861751152073733,0.000648831728002228,0.00270816721253104,"genus"
"TotSolFib","genus_Faecalibacterium",0.861751152073733,0.000648831728002228,0.00270816721253104,"genus"
"TotSolFib","genus_Parabacteroides",-0.861751152073733,0.000648831728002229,0.00270816721253104,"genus"
"TotSolFib","genus_Ruminococcus",0.861751152073733,0.000648831728002228,0.00270816721253104,"genus"
"SolFib","class_Deltaproteobacteria",-0.861751152073733,0.000648831728002229,0.00270816721253104,"class"
"SolFib","order_Desulfovibrionales",-0.861751152073733,0.000648831728002229,0.00270816721253104,"order"
"SolFib","family_Desulfovibrionaceae",-0.861751152073733,0.000648831728002229,0.00270816721253104,"family"
"SolFib","genus_Bilophila",-0.861751152073733,0.000648831728002229,0.00270816721253104,"genus"
"SolFib","genus_Clostridium.XlVa",-0.861751152073733,0.000648831728002229,0.00270816721253104,"genus"
"SolFib","genus_Erysipelotrichaceae_incertae_sedis",0.861751152073733,0.000648831728002228,0.00270816721253104,"genus"
"SolFib","genus_Faecalibacterium",0.861751152073733,0.000648831728002228,0.00270816721253104,"genus"
"SolFib","genus_Parabacteroides",-0.861751152073733,0.000648831728002229,0.00270816721253104,"genus"
"SolFib","genus_Ruminococcus",0.861751152073733,0.000648831728002228,0.00270816721253104,"genus"
"Energy","genus_Phascolarctobacterium",0.898026510133874,0.000174164678836738,0.00278663486138781,"genus"
"Energy","genus_unclassified_Porphyromonadaceae",0.898026510133874,0.000174164678836738,0.00278663486138781,"genus"
"percent_carb_cal","genus_Phascolarctobacterium",-0.898026510133874,0.000174164678836738,0.00278663486138781,"genus"
"percent_carb_cal","genus_unclassified_Porphyromonadaceae",-0.898026510133874,0.000174164678836738,0.00278663486138781,"genus"
"TotFib","genus_Phascolarctobacterium",-0.898026510133874,0.000174164678836738,0.00278663486138781,"genus"
"TotFib","genus_unclassified_Porphyromonadaceae",-0.898026510133874,0.000174164678836738,0.00278663486138781,"genus"
"SatFat","genus_Phascolarctobacterium",0.898026510133874,0.000174164678836738,0.00278663486138781,"genus"
"SatFat","genus_unclassified_Porphyromonadaceae",0.898026510133874,0.000174164678836738,0.00278663486138781,"genus"
"Folate","genus_Phascolarctobacterium",-0.898026510133874,0.000174164678836738,0.00278663486138781,"genus"
"Folate","genus_unclassified_Porphyromonadaceae",-0.898026510133874,0.000174164678836738,0.00278663486138781,"genus"
"Panto","genus_Phascolarctobacterium",-0.898026510133874,0.000174164678836738,0.00278663486138781,"genus"
"Panto","genus_unclassified_Porphyromonadaceae",-0.898026510133874,0.000174164678836738,0.00278663486138781,"genus"
"Fe","genus_Phascolarctobacterium",-0.898026510133874,0.000174164678836738,0.00278663486138781,"genus"
"Fe","genus_unclassified_Porphyromonadaceae",-0.898026510133874,0.000174164678836738,0.00278663486138781,"genus"
"Mg","class_Clostridia",0.898617511520737,0.000169817534867736,0.00278663486138781,"class"
"Mg","order_Clostridiales",0.898617511520737,0.000169817534867736,0.00278663486138781,"order"
"Mg","genus_Coprococcus",0.898617511520737,0.000169817534867736,0.00278663486138781,"genus"
"Mg","genus_Phascolarctobacterium",-0.898026510133874,0.000174164678836738,0.00278663486138781,"genus"
"Mg","genus_unclassified_Porphyromonadaceae",-0.898026510133874,0.000174164678836738,0.00278663486138781,"genus"
"Phos","genus_Phascolarctobacterium",0.898026510133874,0.000174164678836738,0.00278663486138781,"genus"
"Phos","genus_unclassified_Porphyromonadaceae",0.898026510133874,0.000174164678836738,0.00278663486138781,"genus"
"K","genus_Phascolarctobacterium",-0.898026510133874,0.000174164678836738,0.00278663486138781,"genus"
"K","genus_unclassified_Porphyromonadaceae",-0.898026510133874,0.000174164678836738,0.00278663486138781,"genus"
"MonSac","class_Erysipelotrichia",0.880184331797235,0.000350353350126039,0.00280282680100831,"class"
"MonSac","order_Erysipelotrichales",0.880184331797235,0.000350353350126039,0.00280282680100831,"order"
"MonSac","family_Erysipelotrichaceae",0.880184331797235,0.000350353350126039,0.00280282680100831,"family"
"MonSac","genus_Roseburia",0.880184331797235,0.000350353350126039,0.00280282680100831,"genus"
"MonSac","genus_unclassified_Coriobacteriaceae",-0.889400921658986,0.000247779031525771,0.00280282680100831,"genus"
"VitB2","family_Peptostreptococcaceae",0.889400921658986,0.000247779031525772,0.00297334837830926,"family"
"VitB2","genus_Clostridium.XI",0.889400921658986,0.000247779031525772,0.00297334837830926,"genus"
"Mg","family_Peptostreptococcaceae",0.889400921658986,0.000247779031525772,0.00297334837830926,"family"
"Mg","genus_Clostridium.XI",0.889400921658986,0.000247779031525772,0.00297334837830926,"genus"
"SugAdd","family_Clostridiaceae.1",0.888214491551557,0.000259506326351014,0.00301286441523461,"family"
"SugAdd","family_Prevotellaceae",0.918323457366864,6.61109790150249e-05,0.00301286441523461,"family"
"SugAdd","family_Rikenellaceae",-0.888214491551557,0.000259506326351014,0.00301286441523461,"family"
"SugAdd","genus_Alistipes",-0.888214491551557,0.000259506326351014,0.00301286441523461,"genus"
"SugAdd","genus_Barnesiella",-0.883196330582339,0.000313840043253606,0.00301286441523461,"genus"
"SugAdd","genus_Blautia",-0.888214491551557,0.000259506326351014,0.00301286441523461,"genus"
"SugAdd","genus_Clostridium.XlVb",-0.883196330582339,0.000313840043253606,0.00301286441523461,"genus"
"SugAdd","genus_Clostridium.sensu.stricto",0.888214491551557,0.000259506326351014,0.00301286441523461,"genus"
"SugAdd","genus_Dorea",-0.888214491551557,0.000259506326351014,0.00301286441523461,"genus"
"SugAdd","genus_Prevotella",0.918323457366864,6.61109790150249e-05,0.00301286441523461,"genus"
"Chln","genus_Butyricimonas",0.898617511520737,0.000169817534867736,0.00326049666946053,"genus"
"Chol","genus_Odoribacter",0.870967741935484,0.000482312165333002,0.0033072834194263,"genus"
"Caroten","family_Rikenellaceae",0.889400921658986,0.000247779031525772,0.00339811243235344,"family"
"Caroten","genus_Alistipes",0.889400921658986,0.000247779031525772,0.00339811243235344,"genus"
"VitB12","family_Rikenellaceae",0.889400921658986,0.000247779031525772,0.00339811243235344,"family"
"VitB12","genus_Alistipes",0.889400921658986,0.000247779031525772,0.00339811243235344,"genus"
"Chrom","family_Rikenellaceae",0.889400921658986,0.000247779031525772,0.00339811243235344,"family"
"Chrom","genus_Alistipes",0.889400921658986,0.000247779031525772,0.00339811243235344,"genus"
"Disacc","genus_Lachnospiracea_incertae_sedis",0.870967741935484,0.000482312165333002,0.00356168983630524,"genus"
"VitB_NE","genus_Erysipelotrichaceae_incertae_sedis",0.907834101382488,0.000112114254402054,0.00358765614086574,"genus"
"VitB_NE","genus_Ruminococcus",0.907834101382488,0.000112114254402054,0.00358765614086574,"genus"
"Moly","genus_Erysipelotrichaceae_incertae_sedis",0.907834101382488,0.000112114254402054,0.00358765614086574,"genus"
"Moly","genus_Ruminococcus",0.907834101382488,0.000112114254402054,0.00358765614086574,"genus"
"Chol","class_Clostridia",0.861751152073733,0.000648831728002228,0.00366399093460082,"class"
"Chol","order_Clostridiales",0.861751152073733,0.000648831728002228,0.00366399093460082,"order"
"Chol","genus_Coprococcus",0.861751152073733,0.000648831728002228,0.00366399093460082,"genus"
"Iodine","genus_Odoribacter",-0.889400921658986,0.000247779031525771,0.00396446450441234,"genus"
"Iodine","genus_unclassified_Erysipelotrichaceae",-0.889400921658986,0.000247779031525771,0.00396446450441234,"genus"
"percent_pro_cal","genus_Blautia",0.889400921658986,0.000247779031525772,0.00396446450441235,"genus"
"percent_pro_cal","genus_Dorea",0.889400921658986,0.000247779031525772,0.00396446450441235,"genus"
"MonoFat","genus_Oscillibacter",0.889400921658986,0.000247779031525772,0.00396446450441235,"genus"
"TransFat","genus_Oscillibacter",0.889400921658986,0.000247779031525772,0.00396446450441235,"genus"
"Se","genus_Blautia",0.889400921658986,0.000247779031525772,0.00396446450441235,"genus"
"Se","genus_Dorea",0.889400921658986,0.000247779031525772,0.00396446450441235,"genus"
"Na","family_Acidaminococcaceae",0.861751152073733,0.000648831728002228,0.00415252305921427,"family"
"Na","genus_Erysipelotrichaceae_incertae_sedis",-0.861751152073733,0.000648831728002229,0.00415252305921427,"genus"
"Na","genus_Ruminococcus",-0.861751152073733,0.000648831728002229,0.00415252305921427,"genus"
"Zn","genus_Parasutterella",0.861751152073733,0.000648831728002228,0.00479137276063184,"genus"
"Mn","genus_unclassified_Erysipelotrichaceae",-0.861751152073733,0.000648831728002229,0.00479137276063185,"genus"
"VitB2","genus_Pseudoflavonifractor",0.872368609844335,0.000460160527092787,0.00490837895565639,"genus"
"SugAdd","class_Erysipelotrichia",-0.848069203797814,0.000971782366142339,0.00518283928609247,"class"
"SugAdd","order_Erysipelotrichales",-0.848069203797814,0.000971782366142339,0.00518283928609247,"order"
"SugAdd","family_Erysipelotrichaceae",-0.848069203797814,0.000971782366142339,0.00518283928609247,"family"
"SugAdd","family_Lachnospiraceae",-0.848069203797814,0.000971782366142339,0.00518283928609247,"family"
"SugAdd","genus_Roseburia",-0.848069203797814,0.000971782366142339,0.00518283928609247,"genus"
"SugAdd","genus_unclassified_Clostridiales_Incertae.Sedis.XIII",-0.848069203797814,0.000971782366142339,0.00518283928609247,"genus"
"SugAdd","genus_unclassified_Erysipelotrichaceae",-0.848069203797814,0.000971782366142339,0.00518283928609247,"genus"
"SugAdd","genus_unclassified_Lachnospiraceae",-0.848069203797814,0.000971782366142339,0.00518283928609247,"genus"
"VitA_IU","genus_Oscillibacter",-0.907834101382488,0.000112114254402055,0.00538148421129863,"genus"
"VitB2","family_Ruminococcaceae",0.861751152073733,0.000648831728002228,0.00622878458882139,"family"
"Fluor","family_Ruminococcaceae",0.861751152073733,0.000648831728002228,0.00622878458882139,"family"
"Fluor","genus_Butyricimonas",0.861751152073733,0.000648831728002228,0.00622878458882139,"genus"
"Chol","phylum_Bacteroidetes",-0.834101382488479,0.00141327081168252,0.00646066656769152,"phylum"
"Chol","class_Bacteroidia",-0.834101382488479,0.00141327081168252,0.00646066656769152,"class"
"Chol","order_Bacteroidales",-0.834101382488479,0.00141327081168252,0.00646066656769152,"order"
"Chol","family_Clostridiales_Incertae.Sedis.XIII",0.834101382488479,0.00141327081168252,0.00646066656769152,"family"
"VitE_a_Toco","genus_unclassified_Coriobacteriaceae",0.861751152073733,0.000648831728002228,0.0069208717653571,"genus"
"percent_fat_cal","phylum_Firmicutes",-0.861751152073733,0.000648831728002229,0.00692087176535711,"phylum"
"percent_fat_cal","class_Erysipelotrichia",-0.861751152073733,0.000648831728002229,0.00692087176535711,"class"
"percent_fat_cal","order_Erysipelotrichales",-0.861751152073733,0.000648831728002229,0.00692087176535711,"order"
"percent_fat_cal","family_Erysipelotrichaceae",-0.861751152073733,0.000648831728002229,0.00692087176535711,"family"
"percent_fat_cal","genus_Butyricimonas",-0.870967741935484,0.000482312165333007,0.00692087176535711,"genus"
"percent_fat_cal","genus_Roseburia",-0.861751152073733,0.000648831728002229,0.00692087176535711,"genus"
"Fluor","genus_unclassified_Ruminococcaceae",0.852534562211981,0.000855478407485798,0.00746599337442151,"genus"
"percent_fat_cal","genus_Erysipelotrichaceae_incertae_sedis",-0.852534562211981,0.000855478407485801,0.00746599337442154,"genus"
"percent_fat_cal","genus_Ruminococcus",-0.852534562211981,0.000855478407485801,0.00746599337442154,"genus"
"VitB1","genus_unclassified_Erysipelotrichaceae",-0.824884792626728,0.00177734740204699,0.00775569775438688,"genus"
"Chln","family_Lachnospiraceae",0.861751152073733,0.000648831728002228,0.00778598073602673,"family"
"Chln","genus_unclassified_Clostridiales_Incertae.Sedis.XIII",0.861751152073733,0.000648831728002228,0.00778598073602673,"genus"
"Chln","genus_unclassified_Lachnospiraceae",0.861751152073733,0.000648831728002228,0.00778598073602673,"genus"
"VitB3","phylum_Proteobacteria",-0.861751152073733,0.000648831728002229,0.00778598073602675,"phylum"
"VitB3","class_Betaproteobacteria",-0.861751152073733,0.000648831728002229,0.00778598073602675,"class"
"VitB3","order_Burkholderiales",-0.861751152073733,0.000648831728002229,0.00778598073602675,"order"
"VitB3","family_Sutterellaceae",-0.861751152073733,0.000648831728002229,0.00778598073602675,"family"
"VitB3","genus_Butyricicoccus",0.880184331797235,0.000350353350126039,0.00778598073602675,"genus"
"VitB6","phylum_Proteobacteria",-0.861751152073733,0.000648831728002229,0.00778598073602675,"phylum"
"VitB6","class_Betaproteobacteria",-0.861751152073733,0.000648831728002229,0.00778598073602675,"class"
"VitB6","order_Burkholderiales",-0.861751152073733,0.000648831728002229,0.00778598073602675,"order"
"VitB6","family_Sutterellaceae",-0.861751152073733,0.000648831728002229,0.00778598073602675,"family"
"VitB6","genus_Butyricicoccus",0.880184331797235,0.000350353350126039,0.00778598073602675,"genus"
"Fluor","genus_Anaerotruncus",-0.84254187832514,0.0011317727297593,0.00835770631206867,"genus"
"Fluor","genus_Eggerthella",-0.84254187832514,0.0011317727297593,0.00835770631206867,"genus"
"VitB_NE","genus_Oscillibacter",-0.880184331797235,0.000350353350126038,0.00840848040302492,"genus"
"Moly","genus_Oscillibacter",-0.880184331797235,0.000350353350126038,0.00840848040302492,"genus"
"VitA_IU","genus_Erysipelotrichaceae_incertae_sedis",0.880184331797235,0.000350353350126039,0.00840848040302494,"genus"
"VitA_IU","genus_Ruminococcus",0.880184331797235,0.000350353350126039,0.00840848040302494,"genus"
"Retinol","class_Bacilli",0.834101382488479,0.00141327081168252,0.0084796248700951,"class"
"Retinol","order_Lactobacillales",0.834101382488479,0.00141327081168252,0.0084796248700951,"order"
"Retinol","family_Streptococcaceae",0.834101382488479,0.00141327081168252,0.0084796248700951,"family"
"Retinol","genus_Streptococcus",0.834101382488479,0.00141327081168252,0.0084796248700951,"genus"
"BetaCaro","class_Clostridia",0.834101382488479,0.00141327081168252,0.0084796248700951,"class"
"BetaCaro","order_Clostridiales",0.834101382488479,0.00141327081168252,0.0084796248700951,"order"
"BetaCaro","genus_Coprococcus",0.834101382488479,0.00141327081168252,0.0084796248700951,"genus"
"VitC","class_Clostridia",0.834101382488479,0.00141327081168252,0.0084796248700951,"class"
"VitC","order_Clostridiales",0.834101382488479,0.00141327081168252,0.0084796248700951,"order"
"VitC","genus_Coprococcus",0.834101382488479,0.00141327081168252,0.0084796248700951,"genus"
"VitK","class_Clostridia",0.834101382488479,0.00141327081168252,0.0084796248700951,"class"
"VitK","order_Clostridiales",0.834101382488479,0.00141327081168252,0.0084796248700951,"order"
"VitK","genus_Coprococcus",0.834101382488479,0.00141327081168252,0.0084796248700951,"genus"
"Ca","class_Bacilli",0.834101382488479,0.00141327081168252,0.0084796248700951,"class"
"Ca","order_Lactobacillales",0.834101382488479,0.00141327081168252,0.0084796248700951,"order"
"Ca","family_Streptococcaceae",0.834101382488479,0.00141327081168252,0.0084796248700951,"family"
"Ca","genus_Streptococcus",0.834101382488479,0.00141327081168252,0.0084796248700951,"genus"
"W3","class_Clostridia",0.834101382488479,0.00141327081168252,0.0084796248700951,"class"
"W3","order_Clostridiales",0.834101382488479,0.00141327081168252,0.0084796248700951,"order"
"W3","genus_Coprococcus",0.834101382488479,0.00141327081168252,0.0084796248700951,"genus"
"VitB1","family_Peptostreptococcaceae",0.815668202764977,0.00220737403896091,0.00882949615584362,"family"
"VitB1","genus_Clostridium.XI",0.815668202764977,0.00220737403896091,0.00882949615584362,"genus"
"Zn","phylum_Verrucomicrobia",0.815668202764977,0.00220737403896091,0.00882949615584362,"phylum"
"Zn","class_Verrucomicrobiae",0.815668202764977,0.00220737403896091,0.00882949615584362,"class"
"Zn","order_Verrucomicrobiales",0.815668202764977,0.00220737403896091,0.00882949615584362,"order"
"Zn","family_Acidaminococcaceae",0.815668202764977,0.00220737403896091,0.00882949615584362,"family"
"Zn","family_Verrucomicrobiaceae",0.815668202764977,0.00220737403896091,0.00882949615584362,"family"
"Zn","family_unclassified_Clostridiales",0.815668202764977,0.00220737403896091,0.00882949615584362,"family"
"Zn","genus_Akkermansia",0.815668202764977,0.00220737403896091,0.00882949615584362,"genus"
"Zn","genus_Erysipelotrichaceae_incertae_sedis",-0.834101382488479,0.00141327081168252,0.00882949615584362,"genus"
"Zn","genus_Oscillibacter",0.824884792626728,0.00177734740204699,0.00882949615584362,"genus"
"Zn","genus_Ruminococcus",-0.834101382488479,0.00141327081168252,0.00882949615584362,"genus"
"Zn","genus_unclassified_Clostridiales",0.815668202764977,0.00220737403896091,0.00882949615584362,"genus"
"percent_pro_cal","genus_unclassified_Ruminococcaceae",-0.861751152073733,0.000648831728002229,0.00889826369831629,"genus"
"Se","genus_unclassified_Ruminococcaceae",-0.861751152073733,0.000648831728002229,0.00889826369831629,"genus"
"Disacc","family_Prevotellaceae",-0.834101382488479,0.00141327081168252,0.00904493319476813,"family"
"Disacc","genus_Prevotella",-0.834101382488479,0.00141327081168252,0.00904493319476813,"genus"
"W6","family_Rikenellaceae",-0.870967741935484,0.000482312165333007,0.00926039357439374,"family"
"W6","genus_Alistipes",-0.870967741935484,0.000482312165333007,0.00926039357439374,"genus"
"VitB2","genus_Parasutterella",0.84331797235023,0.00110819253908739,0.00967149852294447,"genus"
"VitD_IU","class_Bacilli",0.834101382488479,0.00141327081168252,0.00969099985153725,"class"
