"data_set1","data_set2","cor","p","p_adjust","level"
"VitB12","phylum_unclassified_Bacteria",-0.462325489764206,0.00038003975479807,0.00182419082303073,"phylum"
"VitB12","class_unclassified_Bacteria",-0.462325489764206,0.00038003975479807,0.00182419082303073,"class"
"VitB12","order_unclassified_Bacteria",-0.462325489764206,0.00038003975479807,0.00182419082303073,"order"
"VitB12","family_unclassified_Bacteria",-0.462325489764206,0.00038003975479807,0.00182419082303073,"family"
"VitB12","genus_Erysipelotrichaceae_incertae_sedis",-0.466880064565636,0.000326598162270088,0.00182419082303073,"genus"
"VitB12","genus_unclassified_Bacteria",-0.462325489764206,0.00038003975479807,0.00182419082303073,"genus"
"percent_fat_cal","phylum_Bacteroidetes",0.482246703991331,0.000192781885520106,0.00185070610099301,"phylum"
"percent_fat_cal","class_Bacteroidia",0.482246703991331,0.000192781885520106,0.00185070610099301,"class"
"percent_fat_cal","order_Bacteroidales",0.482246703991331,0.000192781885520106,0.00185070610099301,"order"
"Disacc","family_unclassified_Clostridiales",0.457612425501174,0.00044358580535651,0.00185148857887934,"family"
"Disacc","genus_unclassified_Clostridiales",0.457612425501174,0.00044358580535651,0.00185148857887934,"genus"
"percent_pro_cal","family_Clostridiaceae.1",-0.488367780756667,0.000155173409903128,0.00186208091883753,"family"
"percent_pro_cal","genus_Clostridium.sensu.stricto",-0.488367780756667,0.000155173409903128,0.00186208091883753,"genus"
"Zn","genus_Ruminococcus",-0.495307856126306,0.000120721591989204,0.00193154547182727,"genus"
"TransFat","family_Acidaminococcaceae",0.539543863501244,2.13103796776905e-05,0.00204579644905828,"family"
"Mn","family_Lachnospiraceae",-0.472710854253206,0.000268168418911659,0.00214534735129327,"family"
"K","genus_unclassified_Porphyromonadaceae",-0.497335392942096,0.000112069533092475,0.00215173503537552,"genus"
"Mn","genus_Lachnospiracea_incertae_sedis",-0.46982120281741,0.00029581735644324,0.00218449740142701,"genus"
"BetaCaro","genus_Parabacteroides",0.537583528986816,2.31332231690858e-05,0.00222078942423224,"genus"
"Sugar","genus_Oscillibacter",0.491276864728192,0.00013976489938854,0.00223623839021664,"genus"
"VitC","genus_unclassified_Clostridiales_Incertae.Sedis.XIII",0.479150510939104,0.000214816854492333,0.00229137978125155,"genus"
"Sugar","family_Bacteroidaceae",-0.480223947986274,0.000206930024779981,0.00230222219963898,"family"
"Sugar","genus_Bacteroides",-0.480223947986274,0.000206930024779981,0.00230222219963898,"genus"
"Sugar","genus_Clostridium.XVIII",-0.479014787360184,0.000215833331216154,0.00230222219963898,"genus"
"VitE_a_Toco","genus_Anaerovorax",0.482068601748721,0.000193991214713833,0.002327894576566,"genus"
"Disacc","family_Peptostreptococcaceae",0.447426404189995,0.000614959242047808,0.00236144348946358,"family"
"Disacc","genus_Clostridium.XI",0.447426404189995,0.000614959242047808,0.00236144348946358,"genus"
"Water","genus_Oscillibacter",0.500595990608633,9.93393569584436e-05,0.00238414456700265,"genus"
"Disacc","genus_Flavonifractor",0.444825717897779,0.000667372390684515,0.00246414421175821,"genus"
"Na","class_Deltaproteobacteria",-0.474700422454438,0.000250521993647657,0.00247865164914333,"class"
"Na","order_Desulfovibrionales",-0.474700422454438,0.000250521993647657,0.00247865164914333,"order"
"Na","family_Desulfovibrionaceae",-0.474700422454438,0.000250521993647657,0.00247865164914333,"family"
"Na","genus_Veillonella",0.473820369024958,0.000258192880119097,0.00247865164914333,"genus"
"W3","family_Clostridiales_Incertae.Sedis.XIII",0.49922281033561,0.000104529657148287,0.0025087117715589,"family"
"VitB6","family_Streptococcaceae",-0.476828607549214,0.000232822139190681,0.00257556726797436,"family"
"VitB6","genus_Veillonella",-0.475772329654142,0.000241459431372596,0.00257556726797436,"genus"
"PolyFat","genus_Veillonella",-0.533825084662846,2.70370222402821e-05,0.00259555413506708,"genus"
"Phos","genus_Erysipelotrichaceae_incertae_sedis",-0.498183729470703,0.000108621015515948,0.00260690437238276,"genus"
"Phos","genus_Ruminococcus",-0.504192139364534,8.68458238232486e-05,0.00260690437238276,"genus"
"Caff","genus_Collinsella",0.46669723732506,0.000328604377686399,0.00262883502149119,"genus"
"Fe","genus_unclassified_Porphyromonadaceae",-0.481870336620978,0.000195345590477797,0.00267902524083836,"genus"
"SatFat","genus_Coprococcus",-0.474011197399314,0.000256511617319813,0.002736123918078,"genus"
"VitB6","class_Bacilli",-0.469748961531515,0.000296540646407148,0.00284679020550862,"class"
"VitB12","genus_Anaerovorax",-0.446249037060673,0.000638208286286719,0.00291752359445357,"genus"
"Folate","genus_unclassified_Clostridiales_Incertae.Sedis.XIII",0.483235838072568,0.000186189876615677,0.00297903802585084,"genus"
"Disacc","phylum_Bacteroidetes",-0.434928661730179,0.000905748144581622,0.00299833868551158,"phylum"
"Disacc","class_Bacteroidia",-0.434928661730179,0.000905748144581622,0.00299833868551158,"class"
"Disacc","order_Bacteroidales",-0.434928661730179,0.000905748144581622,0.00299833868551158,"order"
"Folate","genus_Butyricimonas",0.477748580119202,0.000225529835450665,0.00309298060046627,"genus"
"Zn","family_Lachnospiraceae",-0.470399133104569,0.000290088544888013,0.0030942778121388,"family"
"Zn","family_Prevotellaceae",0.472132923966047,0.000273502327370135,0.0030942778121388,"family"
"Zn","genus_Butyricicoccus",-0.476250677262055,0.000237512405860697,0.0030942778121388,"genus"
"Alcohol","genus_Odoribacter",-0.512005986231735,6.45124462610407e-05,0.00309659742052995,"genus"
"SolFib","class_Deltaproteobacteria",0.473022520238908,0.00026533141463692,0.00311706576837263,"class"
"SolFib","order_Desulfovibrionales",0.473022520238908,0.00026533141463692,0.00311706576837263,"order"
"SolFib","family_Desulfovibrionaceae",0.473022520238908,0.00026533141463692,0.00311706576837263,"family"
"SolFib","genus_Lachnospiracea_incertae_sedis",-0.470182409246885,0.000292224915784934,0.00311706576837263,"genus"
"Energy","family_Bacteroidaceae",0.456528806212751,0.000459494453998936,0.00315081911313556,"family"
"Energy","genus_Bacteroides",0.456528806212751,0.000459494453998936,0.00315081911313556,"genus"
"Energy","genus_Butyricicoccus",-0.4600686292216,0.000409358500744547,0.00315081911313556,"genus"
"Energy","genus_Phascolarctobacterium",0.459063336429307,0.000423066684761196,0.00315081911313556,"genus"
"Caff","class_unclassified_Firmicutes",0.451108110045582,0.000547111360220533,0.00317353271408849,"class"
"Caff","order_unclassified_Firmicutes",0.451108110045582,0.000547111360220533,0.00317353271408849,"order"
"Caff","family_Ruminococcaceae",0.448467724218664,0.000595037383891591,0.00317353271408849,"family"
"Caff","family_unclassified_Firmicutes",0.451108110045582,0.000547111360220533,0.00317353271408849,"family"
"Caff","genus_Anaerovorax",0.448571428289551,0.000593085677528539,0.00317353271408849,"genus"
"Caff","genus_unclassified_Firmicutes",0.451108110045582,0.000547111360220533,0.00317353271408849,"genus"
"VitC","family_Sutterellaceae",-0.466483619907624,0.000330962644779584,0.00317724138988401,"family"
"Disacc","family_Bacteroidaceae",-0.430521943290591,0.00103464979092468,0.00320407677189579,"family"
"Disacc","genus_Bacteroides",-0.430521943290591,0.00103464979092468,0.00320407677189579,"genus"
"Energy","family_Acidaminococcaceae",0.453708984612918,0.000503344112580552,0.00322140232051553,"family"
"VitB12","genus_Butyricicoccus",-0.440996929745349,0.000751891828627926,0.00322350254257669,"genus"
"VitB12","genus_Veillonella",-0.440130974461999,0.000772297484158998,0.00322350254257669,"genus"
"Panto","genus_Veillonella",-0.528330676965882,3.38471816781216e-05,0.00324932944109967,"genus"
"W3","genus_Odoribacter",0.485821682015981,0.000169916865260397,0.00326240381299962,"genus"
"Phos","family_Veillonellaceae",-0.485098363771356,0.000174332673639616,0.00334718733388063,"family"
"Chol","family_Ruminococcaceae",-0.454795015351273,0.000486026052063715,0.00334989444860055,"family"
"Chol","genus_Clostridium.XlVa",0.454722774065378,0.000487161050262877,0.00334989444860055,"genus"
"Chol","genus_Odoribacter",0.454636080866666,0.000488526273754247,0.00334989444860055,"genus"
"percent_carb_cal","phylum_Verrucomicrobia",0.454795015351273,0.000486026052063712,0.0033899607776971,"phylum"
"percent_carb_cal","class_Verrucomicrobiae",0.454795015351273,0.000486026052063712,0.0033899607776971,"class"
"percent_carb_cal","order_Coriobacteriales",0.450099331768105,0.000564993462949517,0.0033899607776971,"order"
"percent_carb_cal","order_Verrucomicrobiales",0.454795015351273,0.000486026052063712,0.0033899607776971,"order"
"percent_carb_cal","family_Bacteroidaceae",-0.454072602492324,0.000497484561503771,0.0033899607776971,"family"
"percent_carb_cal","family_Coriobacteriaceae",0.450099331768105,0.000564993462949517,0.0033899607776971,"family"
"percent_carb_cal","family_Verrucomicrobiaceae",0.454795015351273,0.000486026052063712,0.0033899607776971,"family"
"percent_carb_cal","genus_Akkermansia",0.454795015351273,0.000486026052063712,0.0033899607776971,"genus"
"percent_carb_cal","genus_Bacteroides",-0.454072602492324,0.000497484561503771,0.0033899607776971,"genus"
"Retinol","genus_Phascolarctobacterium",0.449986681989184,0.000567022804634371,0.00340213682780623,"genus"
"Ca","genus_unclassified_Lachnospiraceae",-0.490482210583348,0.000143828659859631,0.00345188783663113,"genus"
"Disacc","family_Ruminococcaceae",0.426620913852267,0.00116226750848605,0.00348680252545816,"family"
"K","genus_Streptococcus",-0.478634639696587,0.000218703763647152,0.00349926021835444,"genus"
"K","class_Clostridia",0.462813798085606,0.000373952587630461,0.00358994484125242,"class"
"K","order_Clostridiales",0.462813798085606,0.000373952587630461,0.00358994484125242,"order"
"K","genus_Clostridium.XVIII",-0.46420707643406,0.00035706755744401,0.00358994484125242,"genus"
"K","genus_Faecalibacterium",0.471627234964782,0.000278248504405932,0.00358994484125242,"genus"
"Zn","family_Acidaminococcaceae",0.460801580001666,0.000399619290141308,0.00383634518535655,"family"
"TotFib","phylum_Verrucomicrobia",0.481163084702908,0.000200247503403056,0.00384475206533867,"phylum"
"TotFib","class_Verrucomicrobiae",0.481163084702908,0.000200247503403056,0.00384475206533867,"class"
"TotFib","order_Verrucomicrobiales",0.481163084702908,0.000200247503403056,0.00384475206533867,"order"
"TotFib","family_Verrucomicrobiaceae",0.481163084702908,0.000200247503403056,0.00384475206533867,"family"
"TotFib","genus_Akkermansia",0.481163084702908,0.000200247503403056,0.00384475206533867,"genus"
"VitB1","family_unclassified_Clostridiales",0.46360845223045,0.000364235532343656,0.00388517901166566,"family"
"VitB1","genus_unclassified_Clostridiales",0.46360845223045,0.000364235532343656,0.00388517901166566,"genus"
"MonSac","genus_Butyricicoccus",0.505797363193065,8.17489060073671e-05,0.00392394748835362,"genus"
"VitB2","class_unclassified_Firmicutes",0.451327433628319,0.000543291939339925,0.00401200201358714,"class"
"VitB2","order_unclassified_Firmicutes",0.451327433628319,0.000543291939339925,0.00401200201358714,"order"
"VitB2","family_unclassified_Firmicutes",0.451327433628319,0.000543291939339925,0.00401200201358714,"family"
"VitB2","genus_unclassified_Firmicutes",0.451327433628319,0.000543291939339925,0.00401200201358714,"genus"
"SolFib","order_Enterobacteriales",-0.456469607876653,0.000460378256424555,0.00401784660152339,"order"
"SolFib","family_Enterobacteriaceae",-0.456469607876653,0.000460378256424555,0.00401784660152339,"family"
"Caroten","phylum_unclassified_Bacteria",-0.479820840588747,0.000209860260931032,0.00402931700987582,"phylum"
"Caroten","class_unclassified_Bacteria",-0.479820840588747,0.000209860260931032,0.00402931700987582,"class"
"Caroten","order_unclassified_Bacteria",-0.479820840588747,0.000209860260931032,0.00402931700987582,"order"
"Caroten","family_unclassified_Bacteria",-0.479820840588747,0.000209860260931032,0.00402931700987582,"family"
"Caroten","genus_unclassified_Bacteria",-0.479820840588747,0.000209860260931032,0.00402931700987582,"genus"
"VitB3","genus_Blautia",0.462163626512552,0.000382077272101001,0.00407549090241068,"genus"
"VitB12","genus_Pseudoflavonifractor",-0.430678143323059,0.00102981285446776,0.00411925141787106,"genus"
"Mn","genus_Blautia",-0.448076575763049,0.000602451132833221,0.00413109348228495,"genus"
"VitB_NE","genus_Streptococcus",-0.464041899945819,0.000359032487246143,0.00430838984695372,"genus"
"Fe","genus_Clostridium.XlVb",0.46346396965866,0.000365985034142728,0.00439182040971274,"genus"
"Panto","genus_unclassified_Clostridiales_Incertae.Sedis.XIII",0.502349332875559,9.30556159706023e-05,0.00446666956658891,"genus"
"Na","genus_Flavonifractor",0.452988983203901,0.000515131342293978,0.00449569171456562,"genus"
"Sugar","genus_unclassified_Coriobacteriaceae",0.455589669496117,0.000473698175143965,0.00454750248138206,"genus"
"VitA_IU","phylum_unclassified_Bacteria",-0.470856280662123,0.000285628698344203,0.00457005917350724,"phylum"
"VitA_IU","class_unclassified_Bacteria",-0.470856280662123,0.000285628698344203,0.00457005917350724,"class"
"VitA_IU","order_unclassified_Bacteria",-0.470856280662123,0.000285628698344203,0.00457005917350724,"order"
"VitA_IU","family_unclassified_Bacteria",-0.470856280662123,0.000285628698344203,0.00457005917350724,"family"
"VitA_IU","genus_Parabacteroides",0.51887303594004,4.93803583516694e-05,0.00457005917350724,"genus"
"VitA_IU","genus_unclassified_Bacteria",-0.470856280662123,0.000285628698344203,0.00457005917350724,"genus"
"VitD_IU","family_Prevotellaceae",0.452122087773162,0.000529654571022917,0.00462243989256364,"family"
"percent_carb_cal","phylum_Actinobacteria",0.434711937872494,0.00091173268150718,0.00486257430137163,"phylum"
"percent_carb_cal","class_Actinobacteria",0.434711937872494,0.00091173268150718,0.00486257430137163,"class"
"TransFat","phylum_Bacteroidetes",0.479934982842695,0.000209026730519048,0.00501664153245716,"phylum"
"TransFat","class_Bacteroidia",0.479934982842695,0.000209026730519048,0.00501664153245716,"class"
"TransFat","order_Bacteroidales",0.479934982842695,0.000209026730519048,0.00501664153245716,"order"
"W6","family_Sutterellaceae",-0.48744267944333,0.00016038940003387,0.00513246080108383,"family"
"VitB2","family_Streptococcaceae",-0.441141412317139,0.000748534923801724,0.00513281090606896,"family"
"TotSolFib","genus_Erysipelotrichaceae_incertae_sedis",0.448734060198034,0.000590036601960519,0.00514941034438271,"genus"
"TotSolFib","genus_unclassified_Ruminococcaceae",-0.449593642766841,0.000574154975443512,0.00514941034438271,"genus"
"VitC","class_Bacilli",-0.448582264764313,0.000592882069792472,0.00517424351818885,"class"
"percent_fat_cal","family_Acidaminococcaceae",0.448353351360189,0.000597196606583112,0.00521189765745261,"family"
"Iodine","genus_Clostridium.XlVb",-0.516272349647824,5.4678056196318e-05,0.00524909339484653,"genus"
"VitB12","phylum_Bacteroidetes",0.414339895250135,0.00166139112220783,0.00531645159106505,"phylum"
"VitB12","class_Bacteroidia",0.414339895250135,0.00166139112220783,0.00531645159106505,"class"
"VitB12","class_Negativicutes",-0.415351273252664,0.00161402895561176,0.00531645159106505,"class"
"VitB12","order_Bacteroidales",0.414339895250135,0.00166139112220783,0.00531645159106505,"order"
"VitB12","order_Selenomonadales",-0.415351273252664,0.00161402895561176,0.00531645159106505,"order"
"VitB12","genus_Faecalibacterium",0.419902474264042,0.0014154947744111,0.00531645159106505,"genus"
"K","genus_Holdemania",0.443925125454031,0.000686441806890653,0.00535689239372547,"genus"
"K","genus_Roseburia",0.443091927036301,0.000704520723637652,0.00535689239372547,"genus"
"K","genus_unclassified_Ruminococcaceae",0.442152790319668,0.000725412511650324,0.00535689239372547,"genus"
"Se","genus_Blautia",0.466136897236771,0.000334823105585451,0.00535716968936722,"genus"
"Ca","family_Clostridiaceae.1",0.463726863612465,0.000362807384969706,0.00550849985013993,"family"
"Ca","genus_Clostridium.sensu.stricto",0.463726863612465,0.000362807384969706,0.00550849985013993,"genus"
"Ca","genus_unclassified_Ruminococcaceae",0.460646559508759,0.000401661447406037,0.00550849985013993,"genus"
"VitC","class_Betaproteobacteria",-0.440899112750246,0.0007541722066446,0.00556927167983704,"class"
"VitC","order_Burkholderiales",-0.440899112750246,0.0007541722066446,0.00556927167983704,"order"
"TransFat","phylum_Actinobacteria",-0.464692071518873,0.000351354382485825,0.0056216701197732,"phylum"
"TransFat","class_Actinobacteria",-0.464692071518873,0.000351354382485825,0.0056216701197732,"class"
"TotSolFib","genus_Bilophila",0.442820280359373,0.000710507177516364,0.00568405742013092,"genus"
"Caff","genus_Oscillibacter",0.42741697694104,0.00113513317353229,0.00573540971889998,"genus"
"percent_carb_cal","family_Clostridiales_Incertae.Sedis.XIII",0.427217780795285,0.0011418690196784,0.00576944346784876,"family"
"Caff","genus_unclassified_Ruminococcaceae",0.424704251776398,0.00123000113831353,0.00590400546390494,"genus"
"Mn","genus_Veillonella",-0.434275092574447,0.000923903843452337,0.00591298459809496,"genus"
"TransFat","genus_Collinsella",-0.457829149358859,0.000440464629897628,0.00604065778145319,"genus"
"VitB3","order_Lactobacillales",-0.446631750045151,0.000630565346336517,0.00605342732483056,"order"
"Retinol","family_Prevotellaceae",0.428643669857323,0.00109443279182574,0.00618032635383945,"family"
"VitB_NE","genus_Veillonella",-0.449023239550506,0.00058464995173677,0.00623626615185888,"genus"
"Energy","phylum_Firmicutes",-0.429799530431642,0.00105728685693304,0.00634372114159824,"phylum"
"Fe","genus_unclassified_Coriobacteriaceae",-0.448004334477154,0.000603829476913288,0.00644084775374174,"genus"
"VitD_IU","class_Erysipelotrichia",-0.431244356149539,0.00101244921753376,0.00647967499221606,"class"
"VitD_IU","order_Erysipelotrichales",-0.431244356149539,0.00101244921753376,0.00647967499221606,"order"
"VitD_IU","family_Erysipelotrichaceae",-0.431244356149539,0.00101244921753376,0.00647967499221606,"family"
"VitD_IU","genus_unclassified_Clostridiales_Incertae.Sedis.XIII",-0.432242201174511,0.000982488484939054,0.00647967499221606,"genus"
"Retinol","genus_Dorea",-0.42445367527542,0.00123911312902142,0.00660860335478093,"genus"
"percent_pro_cal","class_Negativicutes",-0.435506592017338,0.000889961829305976,0.00661788475348072,"class"
"percent_pro_cal","class_unclassified_Firmicutes",-0.432833664439227,0.000965108193215938,0.00661788475348072,"class"
"percent_pro_cal","order_Selenomonadales",-0.435506592017338,0.000889961829305976,0.00661788475348072,"order"
"percent_pro_cal","order_unclassified_Firmicutes",-0.432833664439227,0.000965108193215938,0.00661788475348072,"order"
"percent_pro_cal","family_unclassified_Firmicutes",-0.432833664439227,0.000965108193215938,0.00661788475348072,"family"
"percent_pro_cal","genus_unclassified_Firmicutes",-0.432833664439227,0.000965108193215938,0.00661788475348072,"genus"
"Sugar","order_Coriobacteriales",0.437746071880079,0.000831102358487047,0.00664881886789638,"order"
"Sugar","family_Coriobacteriaceae",0.437746071880079,0.000831102358487047,0.00664881886789638,"family"
"W6","genus_Veillonella",-0.471723818719538,0.000277336262332388,0.0066560702959773,"genus"
"VitA_IU","genus_Prevotella",0.454456841068171,0.000491359890913576,0.00673864993252905,"genus"
"Chln","order_Enterobacteriales",-0.479170187045685,0.000214669856714122,0.00686943541485189,"order"
"Chln","family_Enterobacteriaceae",-0.479170187045685,0.000214669856714122,0.00686943541485189,"family"
"VitC","genus_Parasutterella",-0.430856108039943,0.00102432671990472,0.00702395465077522,"genus"
"Panto","family_Sutterellaceae",-0.478300193128617,0.000221257845617954,0.00708025105977452,"family"
"VitC","family_Clostridiales_Incertae.Sedis.XIII",0.427869082570022,0.00111997732656874,0.00716785489003994,"family"
"Sugar","genus_unclassified_Ruminococcaceae",0.432400216723858,0.000977817822157569,0.00722080853285589,"genus"
"Fe","genus_Barnesiella",-0.440878022899453,0.000754664684442301,0.00724478097064609,"genus"
"VitC","order_Lactobacillales",-0.425320570706159,0.00120784440393032,0.00724706642358195,"order"
"TotSolFib","order_Enterobacteriales",-0.429648222934899,0.00106208411314084,0.00728286249010862,"order"
"TotSolFib","family_Enterobacteriaceae",-0.429648222934899,0.00106208411314084,0.00728286249010862,"family"
"Energy","genus_unclassified_Coriobacteriaceae",-0.422647643128048,0.00130659848437734,0.00737843850001321,"genus"
"Retinol","class_Clostridia",-0.414484377821925,0.00165454995363875,0.00739078962411635,"class"
"Retinol","class_Erysipelotrichia",-0.412100415387394,0.00177071001411121,0.00739078962411635,"class"
"Retinol","order_Clostridiales",-0.414484377821925,0.00165454995363875,0.00739078962411635,"order"
"Retinol","order_Erysipelotrichales",-0.412100415387394,0.00177071001411121,0.00739078962411635,"order"
"Retinol","family_Erysipelotrichaceae",-0.412100415387394,0.00177071001411121,0.00739078962411635,"family"
"Zn","genus_Parabacteroides",0.437023659021131,0.000849694333816795,0.00741551418603748,"genus"
"TotSolFib","genus_Anaerovorax",-0.426260115014797,0.00117475615878997,0.00751843941625584,"genus"
"Folate","phylum_unclassified_Bacteria",-0.430732645506668,0.00102812991219642,0.00759234396698896,"phylum"
"Folate","class_unclassified_Bacteria",-0.430732645506668,0.00102812991219642,0.00759234396698896,"class"
"Folate","order_unclassified_Bacteria",-0.430732645506668,0.00102812991219642,0.00759234396698896,"order"
"Folate","family_unclassified_Bacteria",-0.430732645506668,0.00102812991219642,0.00759234396698896,"family"
"Folate","genus_Parabacteroides",0.43731262416471,0.00084221306100172,0.00759234396698896,"genus"
"Folate","genus_unclassified_Bacteria",-0.430732645506668,0.00102812991219642,0.00759234396698896,"genus"
"PolyFat","family_Sutterellaceae",-0.487623360991051,0.000159358247924011,0.00764919590035253,"family"
"VitB_NE","family_Veillonellaceae",-0.438974257052112,0.000800333364195213,0.00768320029627405,"family"
"Caroten","phylum_Verrucomicrobia",0.435795557160917,0.000882161923002402,0.00769886769165732,"phylum"
"Caroten","class_Verrucomicrobiae",0.435795557160917,0.000882161923002402,0.00769886769165732,"class"
"Caroten","order_Verrucomicrobiales",0.435795557160917,0.000882161923002402,0.00769886769165732,"order"
"Caroten","family_Verrucomicrobiaceae",0.435795557160917,0.000882161923002402,0.00769886769165732,"family"
"Caroten","genus_Akkermansia",0.435795557160917,0.000882161923002402,0.00769886769165732,"genus"
"Caroten","genus_Parabacteroides",0.452049846487267,0.000530881406344472,0.00769886769165732,"genus"
"Mg","genus_Clostridium.XVIII",-0.491550027797645,0.000138392414608739,0.00778987997354889,"genus"
"Mg","genus_Ruminococcus",-0.487112558118799,0.000162289166115602,0.00778987997354889,"genus"
"BetaCaro","family_Porphyromonadaceae",0.475456023117211,0.000244102115326082,0.00783791661041057,"family"
"BetaCaro","genus_Parasutterella",-0.475356992886602,0.00024493489407533,0.00783791661041057,"genus"
"Caff","phylum_unclassified_Bacteria",0.405581573147654,0.00212638741302061,0.00785127660192227,"phylum"
"Caff","class_unclassified_Bacteria",0.405581573147654,0.00212638741302061,0.00785127660192227,"class"
"Caff","order_unclassified_Bacteria",0.405581573147654,0.00212638741302061,0.00785127660192227,"order"
"Caff","family_unclassified_Bacteria",0.405581573147654,0.00212638741302061,0.00785127660192227,"family"
"Caff","genus_unclassified_Bacteria",0.405581573147654,0.00212638741302061,0.00785127660192227,"genus"
"Caff","genus_unclassified_Erysipelotrichaceae",0.409697890333936,0.00189508646915404,0.00785127660192227,"genus"
"VitA_IU","family_Porphyromonadaceae",0.445331406899043,0.000656875713476323,0.00788250856171588,"family"
"VitD_IU","family_Bacteroidaceae",0.420119198121727,0.00140661133792875,0.00794321696712706,"family"
"VitD_IU","genus_Bacteroides",0.420119198121727,0.00140661133792875,0.00794321696712706,"genus"
"VitE_a_Toco","genus_Eggerthella",-0.441073912146791,0.000750101535439609,0.00800108304468916,"genus"
"Zn","genus_Eggerthella",-0.431547736021445,0.00100325437182916,0.00802603497463328,"genus"
"SatFat","phylum_Firmicutes",-0.437529348022395,0.000836641096762428,0.00803175452891931,"phylum"
"VitB2","class_Bacilli",-0.424020227560051,0.00125501807944553,0.00803211570845138,"class"
"VitD_IU","genus_Collinsella",-0.416651616398772,0.00155490963176209,0.0082928513693978,"genus"
"Folate","genus_Streptococcus",-0.424742640418999,0.00122861049070663,0.00842475765055973,"genus"
"Chln","genus_unclassified_Ruminococcaceae",-0.464547588947083,0.000353047623194606,0.00847314295667054,"genus"
"percent_carb_cal","family_Ruminococcaceae",0.412172656673289,0.0017670857433629,0.00848201156814192,"family"
"VitB12","class_Erysipelotrichia",-0.393028715911143,0.00299464202025313,0.00871168587710002,"class"
"VitB12","order_Erysipelotrichales",-0.393028715911143,0.00299464202025313,0.00871168587710002,"order"
"VitB12","family_Erysipelotrichaceae",-0.393028715911143,0.00299464202025313,0.00871168587710002,"family"
"Sugar","phylum_Bacteroidetes",-0.418891096261513,0.00145761850814092,0.00874571104884554,"phylum"
"Sugar","class_Bacteroidia",-0.418891096261513,0.00145761850814092,0.00874571104884554,"class"
"Sugar","order_Bacteroidales",-0.418891096261513,0.00145761850814092,0.00874571104884554,"order"
"VitB_NE","genus_Parasutterella",-0.431512678472107,0.00100431304718208,0.00876491386631635,"genus"
"K","phylum_Firmicutes",0.422936608271627,0.00129558422556436,0.0088840061181556,"phylum"
"Energy","class_Clostridia",-0.412100415387394,0.00177071001411121,0.00894674533445663,"class"
"Energy","order_Clostridiales",-0.412100415387394,0.00177071001411121,0.00894674533445663,"order"
"VitB2","order_Lactobacillales",-0.417229546685931,0.00152926171697753,0.0091755703018652,"order"
"Water","genus_Roseburia",0.455156221780748,0.000480386899989952,0.00922342847980708,"genus"
"Caroten","genus_Prevotella",0.426335674890566,0.00117213081419065,0.00937704651352519,"genus"
"Moly","genus_unclassified_Clostridiales_Incertae.Sedis.XIII",0.481703840397519,0.00019648960705007,0.00943150113840335,"genus"
"VitD_IU","family_unclassified_Clostridiales",-0.40791042080549,0.00199261695532833,0.00950981418195055,"family"
"VitD_IU","genus_Erysipelotrichaceae_incertae_sedis",-0.406369285060923,0.00208027185230168,0.00950981418195055,"genus"
"VitD_IU","genus_unclassified_Clostridiales",-0.40791042080549,0.00199261695532833,0.00950981418195055,"genus"
"VitB3","family_Streptococcaceae",-0.428643669857323,0.00109443279182574,0.00955141345593369,"family"
"SatFat","genus_Parabacteroides",0.428571428571429,0.00109679286125319,0.00957201042548242,"genus"
"VitC","family_Ruminococcaceae",0.412389380530973,0.0017562526332653,0.0099176619290276,"family"
"VitB1","genus_unclassified_Porphyromonadaceae",-0.430344932628024,0.00104015582482926,0.00998549591836092,"genus"
"VitB12","genus_Collinsella",-0.386093552465234,0.00359824074554326,0.0101597385756516,"genus"
"Caff","genus_unclassified_Coriobacteriaceae",0.394755765958747,0.00285905248551695,0.0101655199485047,"genus"
"Retinol","phylum_Firmicutes",-0.395484919631569,0.00280346079270172,0.0105136369198942,"phylum"
"Retinol","family_Bacteroidaceae",0.39490698934441,0.00284744333247134,0.0105136369198942,"family"
"Retinol","genus_Bacteroides",0.39490698934441,0.00284744333247134,0.0105136369198942,"genus"
"SatFat","phylum_Actinobacteria",-0.414990066823189,0.00163080364365848,0.0107025814943878,"phylum"
"SatFat","class_Actinobacteria",-0.414990066823189,0.00163080364365848,0.0107025814943878,"class"
"SatFat","order_Coriobacteriales",-0.411522485100235,0.00179994390571988,0.0107025814943878,"order"
"SatFat","family_Coriobacteriaceae",-0.411522485100235,0.00179994390571988,0.0107025814943878,"family"
"SatFat","genus_Blautia",-0.417012822828246,0.00153883500092951,0.0107025814943878,"genus"
"SatFat","genus_Erysipelotrichaceae_incertae_sedis",-0.409694847614348,0.00189524880629784,0.0107025814943878,"genus"
"Disacc","genus_unclassified_Coriobacteriaceae",0.384576485461441,0.00374378057831369,0.0108909980460035,"genus"
"SatFat","class_Clostridia",-0.400758533501896,0.00242912881089461,0.0108971758392621,"class"
"SatFat","order_Clostridiales",-0.400758533501896,0.00242912881089461,0.0108971758392621,"order"
"SatFat","order_Enterobacteriales",0.403477491536205,0.00225406280863521,0.0108971758392621,"order"
"SatFat","family_Enterobacteriaceae",0.403477491536205,0.00225406280863521,0.0108971758392621,"family"
"SatFat","genus_Clostridium.XlVa",0.399747155499368,0.00249726946316422,0.0108971758392621,"genus"
"MonoFat","family_Prevotellaceae",0.444031063752935,0.000684173396566866,0.0109467743450699,"family"
